排名,代码,名称,综合评分,基本面,技术面,资金面,预测方向,目标价低,目标价高,风险等级
931,300786.SZ,国林科技,57.9,43.5,82.0,47.1,偏多震荡,16.31,17.63,中等风险
932,301258.SZ,富士莱,57.9,66.3,55.6,47.7,偏多震荡,33.80,35.24,中等风险
933,688088.SH,虹软科技,57.9,65.0,50.0,57.6,偏多震荡,48.21,52.85,中等风险
934,300864.SZ,南大环境,57.9,57.5,64.6,49.0,看涨,21.96,23.40,中等风险
935,301016.SZ,雷尔伟,57.9,51.1,70.2,51.4,偏多震荡,25.33,27.97,高风险
936,001336.SZ,楚环科技,57.9,43.1,81.5,48.7,看涨,27.07,28.48,中等风险
937,301580.SZ,爱迪特,57.9,62.8,55.9,52.9,偏多震荡,60.06,67.04,高风险
938,920855.BJ,浙江大农,57.9,61.9,59.3,49.5,偏多震荡,17.19,19.03,高风险
939,603370.SH,华新精科,57.9,59.3,58.4,55.1,偏多震荡,49.67,52.91,中等风险
940,301581.SZ,黄山谷捷,57.9,48.5,73.5,51.0,偏多震荡,49.44,52.37,中等风险
941,000726.SZ,鲁泰Ａ,57.8,67.0,50.8,52.8,偏多震荡,7.56,7.74,中等风险
942,000930.SZ,中粮科技,57.8,60.2,55.6,57.1,偏多震荡,6.31,6.79,中等风险
943,000997.SZ,新大陆,57.8,62.0,56.0,53.6,偏多震荡,26.10,27.58,中等风险
944,600211.SH,西藏药业,57.8,65.6,56.0,47.8,震荡整理,40.72,42.76,中等风险
945,600517.SH,国网英大,57.8,64.5,55.6,50.3,看涨,6.52,7.08,中等风险
946,600558.SH,大西洋,57.8,68.2,50.8,51.1,偏多震荡,6.16,6.43,中等风险
947,300126.SZ,锐奇股份,57.8,42.9,81.5,48.4,看涨,8.75,9.52,中等风险
948,002508.SZ,老板电器,57.8,61.0,56.0,55.0,偏多震荡,20.64,22.25,中等风险
949,002563.SZ,森马服饰,57.8,55.5,66.9,48.8,偏多震荡,5.40,5.69,中等风险
950,300207.SZ,欣旺达,57.8,57.6,66.5,45.9,震荡整理,24.53,26.63,中等风险
951,002911.SZ,佛燃能源,57.8,55.1,64.6,52.8,偏多震荡,14.66,14.87,中等风险
952,002673.SZ,西部证券,57.8,59.9,62.9,47.3,偏多震荡,7.65,7.95,低风险
953,300386.SZ,飞天诚信,57.8,55.8,65.3,50.5,看涨,16.71,17.34,中等风险
954,603298.SH,杭叉集团,57.8,59.9,59.7,51.8,偏多震荡,28.97,29.05,高风险
955,603087.SH,甘李药业,57.8,69.8,48.1,52.0,震荡整理,62.95,67.03,中等风险
956,601066.SH,中信建投,57.8,67.5,47.7,56.3,偏多震荡,23.60,24.44,低风险
957,300910.SZ,瑞丰新材,57.8,65.8,55.6,48.2,震荡整理,54.44,59.60,中等风险
958,688628.SH,优利德,57.8,61.7,59.6,49.1,偏多震荡,39.37,42.55,中等风险
959,688395.SH,正弦电气,57.8,52.9,70.2,48.1,偏多震荡,26.48,27.30,中等风险
960,301217.SZ,铜冠铜箔,57.8,59.0,55.9,58.5,偏多震荡,37.82,37.37,高风险
961,688583.SH,思看科技,57.8,53.6,59.7,61.8,看涨,151.89,173.00,高风险
962,688411.SH,海博思创,57.8,65.2,59.0,44.1,震荡整理,203.69,234.57,高风险
963,000655.SZ,金岭矿业,57.7,67.7,51.5,50.5,偏多震荡,9.85,11.20,高风险
964,600229.SH,城市传媒,57.7,44.0,80.2,48.3,震荡整理,6.43,6.91,中等风险
965,600332.SH,白云山,57.7,54.9,61.1,57.4,偏多震荡,25.01,25.64,低风险
966,002027.SZ,分众传媒,57.7,67.5,48.2,55.5,偏多震荡,7.05,7.51,中等风险
967,002063.SZ,远光软件,57.7,50.9,74.0,45.7,偏多震荡,6.58,6.93,中等风险
968,002178.SZ,延华智能,57.7,47.2,75.3,49.7,看涨,6.41,6.73,中等风险
969,300069.SZ,金利华电,57.7,30.2,95.0,49.4,偏多震荡,18.70,19.97,中等风险
970,002457.SZ,青龙管业,57.7,46.4,81.5,42.3,震荡整理,11.91,12.99,中等风险
971,300359.SZ,全通教育,57.7,35.5,89.4,48.8,看涨,5.71,6.01,中等风险
972,002818.SZ,富森美,57.7,62.9,56.6,51.1,看涨,11.51,12.00,低风险
973,002953.SZ,日丰股份,57.7,55.1,68.7,46.3,偏多震荡,12.33,13.41,中等风险
974,603501.SH,豪威集团,57.7,63.5,51.4,57.4,震荡整理,112.53,119.11,中等风险
975,300960.SZ,通业科技,57.7,46.6,74.0,52.8,看涨,27.09,28.31,中等风险
976,688668.SH,鼎通科技,57.7,69.2,54.5,43.7,震荡整理,132.83,159.51,高风险
977,688799.SH,华纳药厂,57.7,64.5,54.2,51.7,震荡整理,43.25,47.41,中等风险
978,301162.SZ,国能日新,57.7,61.0,56.1,54.8,看涨,67.35,80.15,高风险
979,001388.SZ,信通电子,57.7,45.6,70.2,59.5,看涨,44.30,45.38,低风险
980,688184.SH,ST帕瓦,57.7,42.5,80.9,49.7,偏多震荡,10.28,10.38,中等风险
981,603270.SH,金帝股份,57.7,53.6,70.2,46.6,偏多震荡,27.06,28.34,中等风险
982,688545.SH,兴福电子,57.7,56.5,65.3,49.1,偏多震荡,52.14,58.58,高风险
983,000029.SZ,深深房Ａ,57.6,59.5,60.9,49.8,偏多震荡,21.84,24.52,高风险
984,000521.SZ,长虹美菱,57.6,60.9,59.7,49.3,偏多震荡,6.43,6.65,低风险
985,000576.SZ,甘化科工,57.6,68.5,50.0,50.6,偏多震荡,10.45,11.29,中等风险
986,000692.SZ,惠天热电,57.6,33.8,89.4,51.3,看涨,3.80,3.94,中等风险
987,000807.SZ,云铝股份,57.6,62.6,56.8,50.9,偏多震荡,27.96,32.44,高风险
988,600159.SH,大龙地产,57.6,42.0,80.9,50.1,看涨,2.99,3.17,中等风险
989,600887.SH,伊利股份,57.6,58.0,56.0,59.2,偏多震荡,26.17,27.33,低风险
990,601111.SH,中国国航,57.6,43.9,80.0,48.3,偏多震荡,8.31,9.14,中等风险
991,002116.SZ,中国海诚,57.6,55.9,62.3,53.9,看涨,10.74,11.16,低风险
992,002439.SZ,启明星辰,57.6,39.6,82.5,51.6,看涨,14.59,15.20,中等风险
993,601996.SH,丰林集团,57.6,40.0,81.5,52.5,看涨,2.38,2.54,中等风险
994,300171.SZ,东富龙,57.6,48.1,68.8,57.2,偏多震荡,16.36,17.64,中等风险
995,300195.SZ,长荣股份,57.6,53.1,70.2,47.1,看涨,8.58,9.16,中等风险
996,300257.SZ,开山股份,57.6,54.1,60.7,58.7,看涨,18.34,18.45,中等风险
997,601360.SH,三六零,57.6,51.5,63.5,59.1,看涨,12.44,13.22,高风险
998,603767.SH,中马传动,57.6,43.6,83.8,43.2,震荡整理,20.98,22.14,中等风险
999,300681.SZ,英搏尔,57.6,67.2,50.0,53.0,震荡整理,24.92,26.90,中等风险
1000,002895.SZ,川恒股份,57.6,70.7,42.1,58.2,偏多震荡,37.15,42.11,高风险
1001,300970.SZ,华绿生物,57.6,60.9,53.7,57.8,看涨,22.67,23.77,高风险
1002,605377.SH,华旺科技,57.6,55.0,64.1,52.6,看涨,8.70,9.15,中等风险
1003,601568.SH,北元集团,57.6,47.0,74.0,51.7,偏多震荡,4.21,4.37,中等风险
1004,605268.SH,王力安防,57.6,56.4,63.5,51.4,看涨,11.12,11.40,中等风险
1005,300884.SZ,狄耐克,57.6,44.8,80.2,46.6,偏多震荡,15.36,16.14,中等风险
1006,301039.SZ,中集车辆,57.6,51.4,75.3,42.7,震荡整理,9.78,10.58,中等风险
1007,001914.SZ,招商积余,57.5,54.4,69.5,45.8,偏多震荡,11.26,11.94,中等风险
1008,000682.SZ,东方电子,57.5,55.4,57.5,60.8,看涨,13.40,14.16,中等风险
1009,600132.SH,重庆啤酒,57.5,58.5,64.1,46.8,偏多震荡,52.57,55.67,中等风险
1010,002386.SZ,天原股份,57.5,49.8,69.5,52.9,看涨,5.74,6.19,中等风险
1011,002660.SZ,茂硕电源,57.5,39.5,83.8,49.4,看涨,9.48,9.91,中等风险
1012,603829.SH,洛凯股份,57.5,54.4,62.8,54.9,偏多震荡,23.46,26.68,高风险
1013,003011.SZ,海象新材,57.5,64.7,50.2,56.2,偏多震荡,25.67,26.63,高风险
1014,688190.SH,云路股份,57.5,56.2,60.7,54.9,看涨,106.15,108.84,高风险
1015,688570.SH,天玛智控,57.5,40.5,83.8,47.8,偏多震荡,18.91,19.49,低风险
1016,000778.SZ,新兴铸管,57.4,59.4,58.4,52.6,偏多震荡,4.75,5.21,中等风险
1017,000936.SZ,华西股份,57.4,65.8,54.2,48.5,偏多震荡,7.71,8.39,中等风险
1018,600106.SH,重庆路桥,57.4,64.0,54.2,51.2,震荡整理,6.01,6.31,中等风险
1019,600212.SH,绿能慧充,57.4,58.5,61.2,50.3,震荡整理,7.43,7.79,低风险
1020,002080.SZ,中材科技,57.4,61.6,53.0,57.0,偏多震荡,45.47,44.88,高风险
1021,002106.SZ,莱宝高科,57.4,53.5,60.7,59.2,看涨,11.78,12.15,中等风险
1022,601005.SH,重庆钢铁,57.4,43.4,83.8,42.7,震荡整理,1.43,1.57,中等风险
1023,002448.SZ,中原内配,57.4,63.0,51.1,57.4,偏多震荡,15.51,14.87,高风险
1024,002523.SZ,天桥起重,57.4,61.6,51.8,58.6,看涨,4.39,4.67,中等风险
1025,603025.SH,大豪科技,57.4,67.3,50.0,51.9,震荡整理,16.46,17.86,中等风险
1026,603508.SH,思维列控,57.4,69.8,50.0,47.9,震荡整理,25.95,27.13,低风险
1027,300502.SZ,新易盛,57.4,76.8,46.4,41.6,震荡整理,331.54,400.68,高风险
1028,603966.SH,法兰泰克,57.4,63.9,53.0,53.2,偏多震荡,12.83,13.70,高风险
1029,002936.SZ,郑州银行,57.4,51.9,70.3,48.0,震荡整理,1.88,1.94,低风险
1030,300768.SZ,迪普科技,57.4,49.1,70.2,52.6,偏多震荡,19.14,20.04,中等风险
1031,300815.SZ,玉禾田,57.4,58.4,57.4,55.8,偏多震荡,24.37,26.24,中等风险
1032,688288.SH,鸿泉技术,57.4,68.3,53.0,46.3,震荡整理,29.05,31.75,中等风险
1033,603095.SH,越剑智能,57.4,54.9,66.5,48.6,看涨,19.86,21.95,高风险
1034,300950.SZ,德固特,57.4,48.9,74.1,47.6,偏多震荡,23.64,25.82,中等风险
1035,920242.BJ,建邦科技,57.4,63.6,57.0,48.0,震荡整理,27.41,28.79,中等风险
1036,920130.BJ,立方控股,57.4,49.5,69.0,53.9,偏多震荡,24.21,27.23,高风险
1037,603091.SH,众鑫股份,57.4,57.8,60.9,51.8,看涨,79.06,81.53,中等风险
1038,920002.BJ,XD万达轴,57.4,56.4,65.3,48.1,偏多震荡,101.51,107.37,中等风险
1039,920003.BJ,中诚咨询,57.4,56.4,65.0,48.2,震荡整理,31.18,32.22,低风险
1040,000157.SZ,中联重科,57.3,63.9,55.6,49.3,偏多震荡,9.37,9.45,中等风险
1041,000533.SZ,顺钠股份,57.3,50.8,65.3,56.7,偏多震荡,10.66,9.93,高风险
1042,000552.SZ,甘肃能化,57.3,38.8,81.5,53.0,看涨,2.39,2.56,中等风险
1043,000681.SZ,视觉中国,57.3,49.1,63.5,61.7,看涨,28.22,30.05,高风险
1044,600066.SH,宇通客车,57.3,70.0,50.5,46.5,震荡整理,30.80,33.04,中等风险
1045,600507.SH,方大特钢,57.3,59.5,59.7,50.5,偏多震荡,6.05,6.56,高风险
1046,600535.SH,天士力,57.3,60.6,54.2,56.5,偏多震荡,14.42,14.92,低风险
1047,600728.SH,佳都科技,57.3,64.2,58.4,44.9,偏多震荡,6.67,7.21,中等风险
1048,002458.SZ,益生股份,57.3,40.6,81.5,50.0,看涨,9.26,9.89,中等风险
1049,002601.SZ,龙佰集团,57.3,47.6,73.6,50.0,看涨,20.66,22.90,高风险
1050,002760.SZ,凤形股份,57.3,56.1,63.1,51.0,看涨,22.96,24.91,中等风险
1051,300724.SZ,捷佳伟创,57.3,67.5,53.6,46.2,震荡整理,110.79,134.61,高风险
1052,688222.SH,成都先导,57.3,70.5,43.2,55.8,震荡整理,27.91,30.99,高风险
1053,688519.SH,南亚新材,57.3,61.2,65.0,40.1,偏多震荡,99.00,116.00,高风险
1054,001217.SZ,华尔泰,57.3,41.9,74.0,58.5,看涨,14.05,15.73,高风险
1055,301085.SZ,亚康股份,57.3,39.8,75.7,59.7,看涨,64.89,68.04,高风险
1056,920454.BJ,同心传动,57.3,62.2,57.0,50.0,震荡整理,15.59,16.33,低风险
1057,603172.SH,万丰股份,57.3,65.0,56.8,45.7,震荡整理,21.01,27.07,高风险
1058,688807.SH,优迅股份,57.3,58.8,66.5,41.9,震荡整理,187.66,211.44,高风险
1059,000568.SZ,泸州老窖,57.2,67.5,50.4,50.2,震荡整理,111.12,121.38,中等风险
1060,600389.SH,江山股份,57.2,65.0,55.3,47.4,偏多震荡,23.92,26.74,高风险
1061,600872.SH,中炬高新,57.2,50.8,64.6,56.9,看涨,18.39,18.95,中等风险
1062,300019.SZ,硅宝科技,57.2,63.8,56.0,48.2,震荡整理,20.17,21.99,中等风险
1063,300286.SZ,安科瑞,57.2,59.5,60.9,48.4,偏多震荡,26.66,28.89,高风险
1064,300510.SZ,金冠股份,57.2,41.0,75.3,57.8,看涨,4.41,4.58,中等风险
1065,300434.SZ,金石亚药,57.2,64.6,56.0,47.1,震荡整理,10.20,10.84,中等风险
1066,300817.SZ,双飞集团,57.2,50.1,70.2,50.3,偏多震荡,20.93,22.15,中等风险
1067,603676.SH,卫信康,57.2,60.2,58.4,50.8,偏多震荡,11.01,11.53,中等风险
1068,603236.SH,移远通信,57.2,69.2,50.0,47.9,震荡整理,82.32,88.58,中等风险
1069,688618.SH,三旺通信,57.2,50.5,70.2,49.8,偏多震荡,31.42,33.34,高风险
1070,688662.SH,富信科技,57.2,51.6,74.0,42.6,偏多震荡,52.47,60.33,高风险
1071,688046.SH,药康生物,57.2,59.2,59.7,50.6,偏多震荡,16.70,18.34,中等风险
1072,920523.BJ,德瑞锂电,57.2,60.8,61.2,45.8,震荡整理,25.79,27.07,中等风险
1073,688275.SH,万润新能,57.2,44.6,72.5,55.8,看涨,78.12,87.34,高风险
1074,920270.BJ,天铭科技,57.2,51.0,67.9,52.3,看涨,18.04,19.66,中等风险
1075,301628.SZ,强达电路,57.2,56.8,55.9,59.8,偏多震荡,106.41,102.88,高风险
1076,920541.BJ,铁大科技,57.2,64.2,55.6,48.2,震荡整理,13.21,13.89,中等风险
1077,301458.SZ,钧崴电子,57.2,58.8,57.9,53.5,偏多震荡,36.38,38.03,高风险
1078,920007.BJ,酉立智能,57.2,63.9,52.8,52.8,偏多震荡,66.75,73.89,高风险
1079,000818.SZ,航锦科技,57.1,41.8,73.3,58.8,看涨,23.49,22.85,高风险
1080,000886.SZ,海南高速,57.1,44.5,73.5,54.4,偏多震荡,6.50,6.76,中等风险
1081,000909.SZ,ST数源,57.1,36.5,80.9,56.7,看涨,5.53,5.94,中等风险
1082,600714.SH,金瑞矿业,57.1,64.0,56.8,46.4,震荡整理,14.04,16.50,高风险
1083,600850.SH,电科数字,57.1,50.9,65.0,56.0,偏多震荡,27.37,29.35,中等风险
1084,002655.SZ,共达电声,57.1,51.3,63.8,57.1,偏多震荡,15.08,13.65,中等风险
1085,603311.SH,金海高科,57.1,66.0,47.3,56.6,震荡整理,16.03,17.75,高风险
1086,002765.SZ,蓝黛科技,57.1,61.0,59.4,47.5,震荡整理,11.54,12.18,中等风险
1087,300580.SZ,贝斯特,57.1,59.2,57.5,53.0,偏多震荡,24.40,26.24,中等风险
1088,300767.SZ,震安科技,57.1,54.0,68.0,46.7,震荡整理,20.00,22.12,高风险
1089,600918.SH,中泰证券,57.1,63.1,53.7,52.1,震荡整理,6.21,6.43,低风险
1090,002985.SZ,北摩高科,57.1,63.2,57.9,46.2,震荡整理,40.95,47.49,高风险
1091,688268.SH,华特气体,57.1,52.0,64.1,55.3,偏多震荡,63.60,70.47,中等风险
1092,605500.SH,森林包装,57.1,44.1,80.2,45.5,看涨,9.09,9.40,中等风险
1093,603193.SH,润本股份,57.1,60.1,60.1,47.9,震荡整理,22.66,23.80,中等风险
1094,000002.SZ,万科Ａ,57.0,32.5,82.0,61.1,看涨,4.84,5.09,中等风险
1095,600988.SH,赤峰黄金,57.0,74.5,42.1,49.9,震荡整理,33.78,40.82,高风险
1096,601588.SH,北辰实业,57.0,39.9,80.9,51.0,看涨,1.83,1.93,中等风险
1097,600018.SH,上港集团,57.0,64.7,47.7,57.6,偏多震荡,4.96,5.11,低风险
1098,601009.SH,南京银行,57.0,65.8,51.9,50.0,震荡整理,11.03,11.59,中等风险
1099,601099.SH,太平洋,57.0,60.4,56.0,52.9,偏多震荡,4.03,4.21,低风险
1100,601186.SH,中国铁建,57.0,52.5,62.9,56.1,看涨,7.33,7.38,低风险
1101,002482.SZ,广田集团,57.0,41.4,83.8,44.6,震荡整理,1.69,1.81,中等风险
1102,300144.SZ,宋城演艺,57.0,55.6,65.0,48.1,偏多震荡,8.23,9.07,高风险
1103,300163.SZ,先锋新材,57.0,69.7,51.3,44.8,震荡整理,4.62,5.50,高风险
1104,603328.SH,依顿电子,57.0,58.5,61.2,48.8,偏多震荡,11.48,12.56,中等风险
1105,603197.SH,保隆科技,57.0,55.1,65.3,48.5,偏多震荡,37.09,39.42,中等风险
1106,300389.SZ,艾比森,57.0,63.8,55.3,48.6,偏多震荡,17.36,19.12,高风险
1107,603789.SH,*ST星农,57.0,40.1,80.9,50.7,看涨,5.53,5.86,中等风险
1108,002926.SZ,华西证券,57.0,67.0,54.2,45.1,震荡整理,8.63,8.99,低风险
1109,002877.SZ,智能自控,57.0,39.0,83.8,48.2,偏多震荡,9.36,9.81,中等风险
1110,605118.SH,力鼎光电,57.0,72.5,46.2,47.4,震荡整理,41.32,46.60,高风险
1111,003000.SZ,劲仔食品,57.0,62.1,56.2,49.8,偏多震荡,11.06,11.54,低风险
1112,688312.SH,燕麦科技,57.0,63.0,56.1,48.6,偏多震荡,43.60,53.64,高风险
1113,688700.SH,东威科技,57.0,56.9,64.6,46.5,偏多震荡,38.64,43.26,高风险
1114,300957.SZ,贝泰妮,57.0,49.0,75.9,43.4,偏多震荡,44.65,48.95,中等风险
1115,603400.SH,华之杰,57.0,57.4,60.7,51.0,偏多震荡,59.70,61.14,中等风险
1116,920009.BJ,丹娜生物,57.0,62.2,54.2,52.8,偏多震荡,74.23,79.09,中等风险
1117,002040.SZ,南京港,56.9,56.6,60.0,53.0,偏多震荡,9.97,10.96,高风险
1118,002043.SZ,兔宝宝,56.9,64.2,55.6,46.9,震荡整理,15.35,17.27,高风险
1119,002148.SZ,北纬科技,56.9,40.5,82.0,47.9,震荡整理,8.46,9.00,中等风险
1120,002206.SZ,海利得,56.9,63.1,50.0,56.8,偏多震荡,6.86,7.43,高风险
1121,300063.SZ,天龙集团,56.9,62.4,57.9,46.7,偏多震荡,12.46,16.08,高风险
1122,002493.SZ,荣盛石化,56.9,45.5,69.4,57.7,看涨,14.02,15.63,高风险
1123,300177.SZ,中海达,56.9,35.4,82.0,56.1,看涨,9.46,10.16,中等风险
1124,300219.SZ,鸿利智汇,56.9,47.6,70.2,53.1,偏多震荡,7.60,7.81,中等风险
1125,300527.SZ,ST应急,56.9,54.2,61.2,55.1,偏多震荡,8.47,8.62,低风险
1126,300583.SZ,赛托生物,56.9,39.6,80.9,50.8,看涨,14.57,15.26,中等风险
1127,603335.SH,迪生力,56.9,38.4,83.8,48.8,看涨,6.14,6.39,中等风险
1128,603365.SH,水星家纺,56.9,64.5,52.8,50.3,偏多震荡,20.06,21.66,中等风险
1129,002920.SZ,德赛西威,56.9,65.8,55.6,44.5,震荡整理,118.67,126.59,中等风险
1130,300697.SZ,电工合金,56.9,59.8,59.0,49.5,震荡整理,15.47,19.03,高风险
1131,300743.SZ,天地数码,56.9,62.5,52.8,53.7,震荡整理,19.42,20.52,中等风险
1132,300832.SZ,新产业,56.9,62.5,54.2,51.9,震荡整理,50.64,53.46,中等风险
1133,688015.SH,交控科技,56.9,59.2,60.7,47.7,偏多震荡,25.26,25.94,中等风险
1134,688198.SH,佰仁医疗,56.9,68.0,47.2,52.6,震荡整理,98.41,104.61,中等风险
1135,003018.SZ,金富科技,56.9,53.8,59.8,57.9,看涨,21.68,18.70,高风险
1136,603191.SH,望变电气,56.9,58.8,53.0,59.5,偏多震荡,21.87,21.66,高风险
1137,688498.SH,源杰科技,56.9,69.0,47.7,50.5,偏多震荡,663.61,830.35,高风险
1138,688620.SH,安凯微,56.9,38.9,82.0,50.5,看涨,11.90,12.87,中等风险
1139,001221.SZ,悍高集团,56.9,67.8,50.0,49.1,震荡整理,66.85,76.35,高风险
1140,688809.SH,强一股份,56.9,73.0,49.2,41.9,震荡整理,314.30,371.70,高风险
1141,000049.SZ,德赛电池,56.8,51.6,65.3,53.2,偏多震荡,25.74,27.10,中等风险
1142,000531.SZ,穗恒运Ａ,56.8,59.9,56.0,53.1,偏多震荡,6.06,6.52,中等风险
1143,002181.SZ,粤传媒,56.8,65.3,52.3,49.4,偏多震荡,10.21,12.55,高风险
1144,600176.SH,中国巨石,56.8,66.5,53.0,46.4,震荡整理,24.06,27.40,高风险
1145,002120.SZ,韵达股份,56.8,58.0,59.0,51.7,偏多震荡,6.67,6.93,低风险
1146,002353.SZ,杰瑞股份,56.8,59.2,50.8,61.5,偏多震荡,93.46,97.33,高风险
1147,300229.SZ,拓尔思,56.8,39.0,74.0,61.0,看涨,22.83,24.95,高风险
1148,002580.SZ,圣阳股份,56.8,57.6,57.5,54.6,偏多震荡,12.87,13.53,中等风险
1149,300303.SZ,聚飞光电,56.8,58.0,60.7,49.6,偏多震荡,7.24,7.47,中等风险
1150,002612.SZ,朗姿股份,56.8,66.5,50.0,50.9,震荡整理,17.91,19.27,中等风险
1151,002722.SZ,物产金轮,56.8,52.0,66.5,50.9,看涨,15.88,16.49,中等风险
1152,300403.SZ,汉宇集团,56.8,55.6,61.2,52.5,偏多震荡,13.69,14.69,中等风险
1153,603682.SH,锦和商管,56.8,53.6,59.8,57.6,偏多震荡,7.43,7.59,高风险
1154,300504.SZ,天邑股份,56.8,41.0,82.0,46.7,偏多震荡,15.00,15.77,中等风险
1155,300568.SZ,星源材质,56.8,41.5,82.0,45.9,震荡整理,13.65,14.91,中等风险
1156,603768.SH,常青股份,56.8,32.0,89.4,50.8,看涨,11.98,12.19,中等风险
1157,300662.SZ,科锐国际,56.8,68.7,48.9,48.8,偏多震荡,26.51,29.31,高风险
1158,300703.SZ,创源股份,56.8,61.0,56.1,50.9,偏多震荡,25.84,28.82,高风险
1159,603700.SH,宁水集团,56.8,64.1,50.2,54.2,偏多震荡,14.07,14.91,中等风险
1160,603277.SH,银都股份,56.8,62.8,55.2,49.4,偏多震荡,16.25,16.85,低风险
1161,001201.SZ,东瑞股份,56.8,55.5,62.9,50.3,偏多震荡,14.21,14.97,中等风险
1162,605099.SH,共创草坪,56.8,68.0,47.1,52.4,偏多震荡,40.05,44.37,中等风险
1163,300995.SZ,奇德新材,56.8,59.2,59.4,49.2,震荡整理,36.61,39.43,中等风险
1164,301328.SZ,维峰电子,56.8,58.5,58.4,51.9,偏多震荡,51.72,55.89,中等风险
1165,301315.SZ,威士顿,56.8,44.5,80.2,43.9,震荡整理,58.21,63.59,中等风险
1166,603201.SH,常润股份,56.8,53.5,66.5,48.3,看涨,17.59,18.07,低风险
1167,688615.SH,合合信息,56.8,60.8,55.4,52.3,偏多震荡,224.25,255.19,高风险
1168,301358.SZ,湖南裕能,56.8,54.9,62.3,52.1,偏多震荡,65.12,68.64,高风险
1169,920906.BJ,舜宇精工,56.8,63.5,55.6,47.7,震荡整理,27.26,29.12,中等风险
1170,920088.BJ,科力股份,56.8,51.0,65.0,54.7,看涨,38.52,55.43,高风险
1171,000915.SZ,华特达因,56.7,70.0,43.9,53.2,震荡整理,31.27,32.53,低风险
1172,600028.SH,中国石化,56.7,48.0,74.1,46.1,偏多震荡,6.23,6.59,中等风险
1173,600050.SH,中国联通,56.7,53.4,62.9,53.4,偏多震荡,5.06,4.96,低风险
1174,600067.SH,冠城新材,56.7,62.8,57.0,46.5,震荡整理,3.97,4.31,中等风险
1175,600303.SH,曙光股份,56.7,38.8,80.9,51.4,看涨,3.35,3.48,中等风险
1176,600598.SH,北大荒,56.7,62.3,48.1,59.9,偏多震荡,15.64,16.40,中等风险
1177,600961.SH,株冶集团,56.7,69.8,42.1,56.2,偏多震荡,18.35,22.09,高风险
1178,002362.SZ,汉王科技,56.7,38.5,82.0,50.2,偏多震荡,21.77,22.43,中等风险
1179,002375.SZ,亚厦股份,56.7,45.6,74.1,50.0,看涨,4.14,4.56,中等风险
1180,002372.SZ,伟星新材,56.7,58.9,60.0,48.6,偏多震荡,11.69,12.72,高风险
1181,002475.SZ,立讯精密,56.7,62.5,46.1,62.3,震荡整理,49.03,52.57,中等风险
1182,601021.SH,春秋航空,56.7,55.6,66.9,44.3,偏多震荡,55.63,59.77,中等风险
1183,603339.SH,四方科技,56.7,51.2,66.5,51.8,看涨,13.76,14.44,中等风险
1184,603113.SH,金能科技,56.7,45.0,73.2,52.3,看涨,6.65,7.25,中等风险
1185,603950.SH,长源东谷,56.7,66.7,51.1,48.6,偏多震荡,37.72,42.58,高风险
1186,688558.SH,国盛智科,56.7,62.8,58.4,44.5,偏多震荡,31.52,33.92,中等风险
1187,688093.SH,世华科技,56.7,77.0,38.4,50.0,震荡整理,33.84,37.40,高风险
1188,688613.SH,奥精医疗,56.7,57.8,60.5,49.6,偏多震荡,22.16,24.80,高风险
1189,301177.SZ,迪阿股份,56.7,62.5,55.6,48.9,偏多震荡,32.12,36.51,高风险
1190,688041.SH,海光信息,56.7,63.6,49.6,55.6,偏多震荡,249.81,283.11,高风险
1191,301596.SZ,瑞迪智驱,56.7,55.5,65.0,46.8,震荡整理,72.45,77.87,中等风险
1192,920422.BJ,润普食品,56.7,62.1,57.0,47.7,震荡整理,12.21,13.07,中等风险
1193,000892.SZ,欢瑞世纪,56.6,44.8,76.4,47.6,偏多震荡,7.61,9.22,高风险
1194,600388.SH,龙净环保,56.6,59.0,57.9,51.0,偏多震荡,18.19,18.95,中等风险
1195,600566.SH,济川药业,56.6,55.8,64.6,46.5,偏多震荡,26.40,27.96,中等风险
1196,600675.SH,中华企业,56.6,67.8,43.9,56.4,偏多震荡,2.80,3.04,中等风险
1197,600694.SH,大商股份,56.6,60.8,54.2,53.2,震荡整理,17.40,18.20,低风险
